a0,gamma0,R,chi
0.16407318,33.40485,2.1229272e-08,2.6596435e-05
0.16722772,33.40485,2.2053446e-08,2.7107789e-05
0.17044291,33.40485,2.2909616e-08,2.7628975e-05
0.17371992,33.40485,2.3799025e-08,2.8160182e-05
0.17705994,33.40485,2.4722963e-08,2.8701602e-05
0.18046417,33.40485,2.5682771e-08,2.9253431e-05
0.18393385,33.40485,2.6679841e-08,2.981587e-05
0.18747024,33.40485,2.7715619e-08,3.0389123e-05
0.19107462,33.40485,2.8791609e-08,3.0973397e-05
0.1947483,33.40485,2.9909372e-08,3.1568905e-05
0.19849262,33.40485,3.1070529e-08,3.2175862e-05
0.20230892,33.40485,3.2276765e-08,3.2794489e-05
0.2061986,33.40485,3.352983e-08,3.342501e-05
0.21016306,33.40485,3.4831542e-08,3.4067654e-05
0.21420375,33.40485,3.618379e-08,3.4722653e-05
0.21832212,33.40485,3.7588536e-08,3.5390246e-05
0.22251968,33.40485,3.9047817e-08,3.6070674e-05
0.22679794,33.40485,4.0563752e-08,3.6764184e-05
0.23115845,33.40485,4.2138539e-08,3.7471028e-05
0.2356028,33.40485,4.3774463e-08,3.8191462e-05
0.2401326,33.40485,4.5473897e-08,3.8925747e-05
0.2447495,33.40485,4.7239308e-08,3.967415e-05
0.24945515,33.40485,4.9073257e-08,4.0436943e-05
0.25425129,33.40485,5.0978404e-08,4.1214401e-05
0.25913963,33.40485,5.2957514e-08,4.2006806e-05
0.26412196,33.40485,5.5013458e-08,4.2814447e-05
0.26920008,33.40485,5.7149219e-08,4.3637616e-05
0.27437584,33.40485,5.9367895e-08,4.4476612e-05
0.27965111,33.40485,6.1672706e-08,4.5331738e-05
0.2850278,33.40485,6.4066995e-08,4.6203306e-05
0.29050787,33.40485,6.6554237e-08,4.709163e-05
0.29609329,33.40485,6.913804e-08,4.7997034e-05
0.30178611,33.40485,7.1822153e-08,4.8919846e-05
0.30758838,33.40485,7.4610469e-08,4.98604e-05
0.31350221,33.40485,7.7507035e-08,5.0819037e-05
0.31952973,33.40485,8.0516053e-08,5.1796106e-05
0.32567315,33.40485,8.3641889e-08,5.279196e-05
0.33193468,33.40485,8.6889077e-08,5.3806961e-05
0.3383166,33.40485,9.0262329e-08,5.4841477e-05
0.34482122,33.40485,9.376654e-08,5.5895882e-05
0.3514509,33.40485,9.7406793e-08,5.6970561e-05
0.35820805,33.40485,1.0118837e-07,5.8065901e-05
0.36509511,33.40485,1.0511676e-07,5.9182301e-05
0.37211458,33.40485,1.0919765e-07,6.0320165e-05
0.37926902,33.40485,1.1343698e-07,6.1479907e-05
0.38656101,33.40485,1.1784089e-07,6.2661946e-05
0.3939932,33.40485,1.2241577e-07,6.3866711e-05
0.40156828,33.40485,1.2716826e-07,6.509464e-05
0.409289,33.40485,1.3210525e-07,6.6346178e-05
0.41715817,33.40485,1.3723391e-07,6.7621778e-05
0.42517863,33.40485,1.4256167e-07,6.8921903e-05
0.4333533,33.40485,1.4809627e-07,7.0247025e-05
0.44168513,33.40485,1.5384574e-07,7.1597624e-05
0.45017716,33.40485,1.5981842e-07,7.2974191e-05
0.45883246,33.40485,1.6602297e-07,7.4377224e-05
0.46765417,33.40485,1.724684e-07,7.5807233e-05
0.47664549,33.40485,1.7916406e-07,7.7264735e-05
0.48580968,33.40485,1.8611966e-07,7.875026e-05
0.49515007,33.40485,1.9334529e-07,8.0264346e-05
0.50467003,33.40485,2.0085144e-07,8.1807543e-05
0.51437304,33.40485,2.08649e-07,8.338041e-05
0.52426259,33.40485,2.1674928e-07,8.4983518e-05
0.53434229,33.40485,2.2516403e-07,8.6617447e-05
0.54461579,33.40485,2.3390547e-07,8.8282791e-05
0.5550868,33.40485,2.4298626e-07,8.9980154e-05
0.56575914,33.40485,2.524196e-07,9.1710151e-05
0.57663667,33.40485,2.6221917e-07,9.347341e-05
0.58772333,33.40485,2.7239917e-07,9.527057e-05
0.59902315,33.40485,2.8297439e-07,9.7102283e-05
0.61054023,33.40485,2.9396017e-07,9.8969213e-05
0.62227874,33.40485,3.0537244e-07,0.00010087204
0.63424294,33.40485,3.1722777e-07,0.00010281145
0.64643716,33.40485,3.2954335e-07,0.00010478814
0.65886584,33.40485,3.4233705e-07,0.00010680285
0.67153348,33.40485,3.5562744e-07,0.00010885628
0.68444467,33.40485,3.6943379e-07,0.0001109492
0.6976041,33.40485,3.8377614e-07,0.00011308236
0.71101653,33.40485,3.9867529e-07,0.00011525653
0.72468684,33.40485,4.1415287e-07,0.0001174725
0.73861998,33.40485,4.3023132e-07,0.00011973108
0.75282101,33.40485,4.4693398e-07,0.00012203308
0.76729507,33.40485,4.6428509e-07,0.00012437934
0.78204741,33.40485,4.823098e-07,0.00012677071
0.79708339,33.40485,5.0103428e-07,0.00012920806
0.81240846,33.40485,5.2048569e-07,0.00013169227
0.82802817,33.40485,5.4069225e-07,0.00013422424
0.8439482,33.40485,5.6168328e-07,0.00013680489
0.86017431,33.40485,5.8348924e-07,0.00013943516
0.87671239,33.40485,6.0614176e-07,0.000142116
0.89356844,33.40485,6.2967371e-07,0.00014484838
0.91074857,33.40485,6.5411922e-07,0.0001476333
0.92825901,33.40485,6.7951378e-07,0.00015047176
0.94610612,33.40485,7.0589421e-07,0.0001533648
0.96429636,33.40485,7.332988e-07,0.00015631345
0.98283633,33.40485,7.617673e-07,0.0001593188
1.0017328,33.40485,7.9134102e-07,0.00016238193
1.0209925,33.40485,8.2206287e-07,0.00016550396
1.0406226,33.40485,8.5397742e-07,0.00016868601
1.06063,33.40485,8.8713097e-07,0.00017192924
1.0810221,33.40485,9.2157162e-07,0.00017523482
1.1018063,33.40485,9.5734935e-07,0.00017860396
1.1229901,33.40485,9.9451606e-07,0.00018203788
1.1445812,33.40485,1.0331257e-06,0.00018553782
1.1665874,33.40485,1.0732342e-06,0.00018910505
1.1890167,33.40485,1.1148999e-06,0.00019274086
1.2118773,33.40485,1.1581831e-06,0.00019644658
1.2351774,33.40485,1.2031467e-06,0.00020022355
1.2589254,33.40485,1.2498558e-06,0.00020407313
1.2831301,33.40485,1.2983784e-06,0.00020799673
1.3078001,33.40485,1.3487847e-06,0.00021199576
1.3329444,33.40485,1.4011479e-06,0.00021607169
1.3585721,33.40485,1.455544e-06,0.00022022597
1.3846926,33.40485,1.5120519e-06,0.00022446013
1.4113153,33.40485,1.5707535e-06,0.0002287757
1.4384499,33.40485,1.6317341e-06,0.00023317424
1.4661061,33.40485,1.6950821e-06,0.00023765735
1.4942941,33.40485,1.7608895e-06,0.00024222665
1.5230241,33.40485,1.8292516e-06,0.0002468838
1.5523064,33.40485,1.9002678e-06,0.0002516305
1.5821517,33.40485,1.974041e-06,0.00025646845
1.6125708,33.40485,2.0506782e-06,0.00026139943
1.6435748,33.40485,2.1302907e-06,0.0002664252
1.6751749,33.40485,2.2129939e-06,0.00027154761
1.7073825,33.40485,2.2989079e-06,0.0002767685
1.7402094,33.40485,2.3881573e-06,0.00028208977
1.7736674,33.40485,2.4808716e-06,0.00028751335
1.8077687,33.40485,2.5771852e-06,0.0002930412
1.8425256,33.40485,2.677238e-06,0.00029867534
1.8779508,33.40485,2.7811752e-06,0.0003044178
1.9140571,33.40485,2.8891474e-06,0.00031027067
1.9508576,33.40485,3.0013113e-06,0.00031623606
1.9883656,33.40485,3.1178298e-06,0.00032231615
2.0265948,33.40485,3.2388718e-06,0.00032851314
2.0655589,33.40485,3.3646129e-06,0.00033482928
2.1052723,33.40485,3.4952357e-06,0.00034126685
2.1457491,33.40485,3.6309295e-06,0.00034782819
2.1870042,33.40485,3.7718913e-06,0.00035451569
2.2290525,33.40485,3.9183256e-06,0.00036133176
2.2719092,33.40485,4.0704449e-06,0.00036827888
2.3155899,33.40485,4.2284698e-06,0.00037535956
2.3601105,33.40485,4.3926296e-06,0.00038257639
2.405487,33.40485,4.5631625e-06,0.00038993197
2.4517359,33.40485,4.740316e-06,0.00039742896
2.498874,33.40485,4.9243469e-06,0.0004050701
2.5469184,33.40485,5.1155225e-06,0.00041285816
2.5958866,33.40485,5.3141199e-06,0.00042079594
2.6457962,33.40485,5.5204274e-06,0.00042888635
2.6966654,33.40485,5.7347443e-06,0.0004371323
2.7485127,33.40485,5.9573815e-06,0.00044553679
2.8013568,33.40485,6.188662e-06,0.00045410288
2.8552168,33.40485,6.4289214e-06,0.00046283365
2.9101125,33.40485,6.6785083e-06,0.00047173229
2.9660635,33.40485,6.9377848e-06,0.00048080202
3.0230904,33.40485,7.207127e-06,0.00049004612
3.0812136,33.40485,7.4869258e-06,0.00049946796
3.1404543,33.40485,7.7775871e-06,0.00050907095
3.200834,33.40485,8.0795326e-06,0.00051885856
3.2623747,33.40485,8.3932003e-06,0.00052883436
3.3250985,33.40485,8.7190455e-06,0.00053900196
3.3890282,33.40485,9.0575408e-06,0.00054936504
3.4541872,33.40485,9.4091773e-06,0.00055992737
3.5205988,33.40485,9.7744652e-06,0.00057069277
3.5882874,33.40485,1.0153934e-05,0.00058166516
3.6572773,33.40485,1.0548136e-05,0.0005928485
3.7275937,33.40485,1.0957641e-05,0.00060424686
3.799262,33.40485,1.1383044e-05,0.00061586437
3.8723083,33.40485,1.1824962e-05,0.00062770524
3.9467589,33.40485,1.2284037e-05,0.00063977377
4.022641,33.40485,1.2760934e-05,0.00065207434
4.099982,33.40485,1.3256346e-05,0.0006646114
4.1788101,33.40485,1.3770991e-05,0.0006773895
4.2591537,33.40485,1.4305615e-05,0.00069041329
4.341042,33.40485,1.4860995e-05,0.00070368747
4.4245047,33.40485,1.5437936e-05,0.00071721686
4.5095721,33.40485,1.6037276e-05,0.00073100638
4.5962751,33.40485,1.6659883e-05,0.00074506103
4.6846451,33.40485,1.7306662e-05,0.00075938589
4.7747141,33.40485,1.797855e-05,0.00077398617
4.8665148,33.40485,1.8676522e-05,0.00078886716
4.9600805,33.40485,1.9401592e-05,0.00080403426
5.0554451,33.40485,2.015481e-05,0.00081949297
5.1526433,33.40485,2.0937271e-05,0.00083524889
5.2517102,33.40485,2.1750108e-05,0.00085130774
5.3526818,33.40485,2.2594502e-05,0.00086767535
5.4555948,33.40485,2.3471678e-05,0.00088435765
5.5604864,33.40485,2.4382907e-05,0.00090136069
5.6673947,33.40485,2.5329513e-05,0.00091869064
5.7763584,33.40485,2.6312868e-05,0.00093635378
5.8874172,33.40485,2.73344e-05,0.00095435652
6.0006112,33.40485,2.839559e-05,0.00097270538
6.1159815,33.40485,2.9497978e-05,0.00099140704
6.23357,33.40485,3.0643164e-05,0.0010104683
6.3534193,33.40485,3.1832809e-05,0.0010298959
6.4755729,33.40485,3.3068638e-05,0.0010496972
6.600075,33.40485,3.4352446e-05,0.0010698791
6.7269709,33.40485,3.5686094e-05,0.0010904491
6.8563065,33.40485,3.7071518e-05,0.0011114145
6.9881288,33.40485,3.8510728e-05,0.001132783
7.1224856,33.40485,4.0005811e-05,0.0011545624
7.2594255,33.40485,4.1558937e-05,0.0011767605
7.3989984,33.40485,4.317236e-05,0.0011993854
7.5412547,33.40485,4.4848419e-05,0.0012224453
7.6862461,33.40485,4.6589547e-05,0.0012459486
7.8340252,33.40485,4.8398271e-05,0.0012699037
7.9846455,33.40485,5.0277213e-05,0.0012943194
8.1381617,33.40485,5.2229101e-05,0.0013192046
8.2946295,33.40485,5.4256766e-05,0.0013445682
8.4541056,33.40485,5.636315e-05,0.0013704194
8.6166479,33.40485,5.855131e-05,0.0013967677
8.7823153,33.40485,6.0824419e-05,0.0014236225
8.9511678,33.40485,6.3185775e-05,0.0014509937
9.1232668,33.40485,6.5638806e-05,0.0014788911
9.2986747,33.40485,6.818707e-05,0.0015073249
9.477455,33.40485,7.0834263e-05,0.0015363054
9.6596726,33.40485,7.3584227e-05,0.0015658431
9.8453936,33.40485,7.6440952e-05,0.0015959487
10.034685,33.40485,7.9408582e-05,0.001626633
10.227617,33.40485,8.2491423e-05,0.0016579074
10.424257,33.40485,8.5693947e-05,0.001689783
10.624678,33.40485,8.9020801e-05,0.0017222715
10.828953,33.40485,9.2476813e-05,0.0017553847
11.037155,33.40485,9.6066995e-05,0.0017891344
11.24936,33.40485,9.9796557e-05,0.0018235331
11.465645,33.40485,0.00010367091,0.0018585931
11.686089,33.40485,0.00010769568,0.0018943272
11.91077,33.40485,0.00011187669,0.0019307484
12.139772,33.40485,0.00011622003,0.0019678698
12.373176,33.40485,0.00012073198,0.0020057049
12.611068,33.40485,0.0001254191,0.0020442674
12.853534,33.40485,0.00013028818,0.0020835714
13.100662,33.40485,0.0001353463,0.002123631
13.352541,33.40485,0.00014060078,0.0021644609
13.609262,33.40485,0.00014605926,0.0022060757
13.87092,33.40485,0.00015172965,0.0022484907
14.137608,33.40485,0.00015762017,0.0022917211
14.409424,33.40485,0.00016373938,0.0023357828
14.686466,33.40485,0.00017009616,0.0023806915
14.968834,33.40485,0.00017669972,0.0024264637
15.256631,33.40485,0.00018355965,0.0024731159
15.549962,33.40485,0.00019068589,0.0025206651
15.848932,33.40485,0.0001980888,0.0025691285
16.15365,33.40485,0.00020577911,0.0026185237
16.464227,33.40485,0.00021376797,0.0026688686
16.780776,33.40485,0.00022206698,0.0027201814
17.10341,33.40485,0.00023068818,0.0027724807
17.432248,33.40485,0.00023964407,0.0028257856
17.767407,33.40485,0.00024894766,0.0028801154
18.109011,33.40485,0.00025861243,0.0029354897
18.457183,33.40485,0.00026865241,0.0029919287
18.812049,33.40485,0.00027908218,0.0030494528
19.173737,33.40485,0.00028991685,0.0031080829
19.54238,33.40485,0.00030117215,0.0031678403
19.91811,33.40485,0.00031286441,0.0032287465
20.301064,33.40485,0.00032501059,0.0032908238
20.691381,33.40485,0.00033762832,0.0033540946
21.089202,33.40485,0.0003507359,0.0034185818
21.494672,33.40485,0.00036435235,0.003484309
21.907938,33.40485,0.00037849742,0.0035512998
22.329149,33.40485,0.00039319165,0.0036195786
22.758459,33.40485,0.00040845633,0.0036891702
23.196023,33.40485,0.00042431364,0.0037600997
23.642,33.40485,0.00044078656,0.003832393
24.096551,33.40485,0.000457899,0.0039060763
24.559842,33.40485,0.00047567579,0.0039811762
25.03204,33.40485,0.00049414272,0.00405772
25.513317,33.40485,0.00051332658,0.0041357354
26.003847,33.40485,0.00053325521,0.0042152509
26.503808,33.40485,0.00055395752,0.0042962951
27.013381,33.40485,0.00057546354,0.0043788975
27.532752,33.40485,0.00059780448,0.0044630881
28.062109,33.40485,0.00062101276,0.0045488973
28.601643,33.40485,0.00064512203,0.0046363564
29.15155,33.40485,0.00067016729,0.0047254969
29.71203,33.40485,0.00069618487,0.0048163514
30.283287,33.40485,0.00072321252,0.0049089526
30.865526,33.40485,0.00075128945,0.0050033342
31.45896,33.40485,0.00078045639,0.0050995305
32.063803,33.40485,0.00081075567,0.0051975762
32.680276,33.40485,0.00084223125,0.0052975071
33.308601,33.40485,0.00087492878,0.0053993592
33.949006,33.40485,0.00090889572,0.0055031696
34.601725,33.40485,0.00094418133,0.0056089759
35.266992,33.40485,0.00098083683,0.0057168165
35.94505,33.40485,0.0010189154,0.0058267305
36.636145,33.40485,0.0010584722,0.0059387577
37.340528,33.40485,0.0010995648,0.0060529388
38.058453,33.40485,0.0011422527,0.0061693152
38.790181,33.40485,0.0011865978,0.0062879291
39.535978,33.40485,0.0012326645,0.0064088235
40.296113,33.40485,0.0012805196,0.0065320423
41.070864,33.40485,0.0013302326,0.0066576302
41.86051,33.40485,0.0013818756,0.0067856326
42.665338,33.40485,0.0014355235,0.0069160961
43.48564,33.40485,0.0014912541,0.0070490679
44.321713,33.40485,0.0015491483,0.0071845963
45.173862,33.40485,0.0016092902,0.0073227305
46.042394,33.40485,0.0016717669,0.0074635204
46.927625,33.40485,0.001736669,0.0076070173
47.829875,33.40485,0.0018040909,0.0077532731
48.749473,33.40485,0.0018741302,0.0079023408
49.686751,33.40485,0.0019468887,0.0080542746
50.64205,33.40485,0.0020224718,0.0082091296
51.615716,33.40485,0.0021009893,0.0083669618
52.608102,33.40485,0.0021825549,0.0085278286
53.619568,33.40485,0.0022672872,0.0086917883
54.650481,33.40485,0.002355309,0.0088589003
55.701214,33.40485,0.002446748,0.0090292254
56.77215,33.40485,0.0025417369,0.0092028251
57.863675,33.40485,0.0026404135,0.0093797626
58.976187,33.40485,0.002742921,0.0095601019
60.110089,33.40485,0.0028494081,0.0097439086
61.265791,33.40485,0.0029600293,0.0099312491
62.443713,33.40485,0.0030749451,0.010122192
63.644283,33.40485,0.0031943222,0.010316805
64.867935,33.40485,0.0033183338,0.010515161
66.115114,33.40485,0.0034471599,0.01071733
67.386272,33.40485,0.0035809873,0.010923385
68.681869,33.40485,0.0037200102,0.011133403
70.002376,33.40485,0.0038644304,0.011347459
71.348272,33.40485,0.0040144573,0.01156563
72.720044,33.40485,0.0041703086,0.011787996
74.118191,33.40485,0.0043322104,0.012014637
75.543219,33.40485,0.0045003977,0.012245635
76.995646,33.40485,0.0046751145,0.012481075
78.475997,33.40485,0.0048566142,0.012721042
79.98481,33.40485,0.0050451602,0.012965622
81.522633,33.40485,0.005241026,0.013214904
83.090022,33.40485,0.0054444958,0.01346898
84.687546,33.40485,0.0056558648,0.01372794
86.315785,33.40485,0.0058754397,0.01399188
87.97533,33.40485,0.006103539,0.014260893
89.666781,33.40485,0.0063404937,0.014535079
91.390753,33.40485,0.0065866477,0.014814537
93.147871,33.40485,0.0068423579,0.015099368
94.938772,33.40485,0.0071079954,0.015389675
96.764105,33.40485,0.0073839457,0.015685563
98.624534,33.40485,0.007670609,0.015987141
100.52073,33.40485,0.0079684013,0.016294516
102.45339,33.40485,0.0082777547,0.016607802
104.4232,33.40485,0.0085991179,0.01692711
106.43088,33.40485,0.0089329573,0.017252558
108.47717,33.40485,0.0092797572,0.017584263
110.5628,33.40485,0.0096400207,0.017922346
112.68853,33.40485,0.010014271,0.018266929
114.85512,33.40485,0.01040305,0.018618136
117.06338,33.40485,0.010806922,0.018976097
119.31409,33.40485,0.011226474,0.019340939
121.60807,33.40485,0.011662314,0.019712796
123.94616,33.40485,0.012115074,0.020091803
126.3292,33.40485,0.012585412,0.020478097
128.75806,33.40485,0.013074009,0.020871817
131.23362,33.40485,0.013581575,0.021273108
133.75678,33.40485,0.014108846,0.021682114
136.32844,33.40485,0.014656587,0.022098983
138.94955,33.40485,0.015225593,0.022523868
141.62105,33.40485,0.015816688,0.022956922
144.34392,33.40485,0.016430732,0.023398301
147.11914,33.40485,0.017068614,0.023848167
149.94771,33.40485,0.017731261,0.024306682
152.83067,33.40485,0.018419633,0.024774013
155.76906,33.40485,0.019134729,0.025250329
158.76394,33.40485,0.019877588,0.025735802
161.81641,33.40485,0.020649286,0.02623061
164.92756,33.40485,0.021450943,0.026734931
168.09853,33.40485,0.022283722,0.027248948
171.33046,33.40485,0.023148833,0.027772848
174.62454,33.40485,0.024047528,0.028306821
177.98194,33.40485,0.024981114,0.02885106
181.4039,33.40485,0.025950944,0.029405763
184.89165,33.40485,0.026958424,0.02997113
188.44645,33.40485,0.028005018,0.030547368
192.06961,33.40485,0.029092244,0.031134685
195.76242,33.40485,0.030221678,0.031733294
199.52623,33.40485,0.031394959,0.032343412
0.1,34.184921,8.0702127e-09,1.6588644e-05
0.10192264,34.184921,8.3835187e-09,1.6907585e-05
0.10388225,34.184921,8.708988e-09,1.7232657e-05
0.10587954,34.184921,9.0470928e-09,1.756398e-05
0.10791522,34.184921,9.3983237e-09,1.7901672e-05
0.10999005,34.184921,9.7631902e-09,1.8245857e-05
0.11210476,34.184921,1.0142222e-08,1.859666e-05
0.11426014,34.184921,1.0535968e-08,1.8954208e-05
0.11645695,34.184921,1.0945001e-08,1.9318629e-05
0.118696,34.184921,1.1369914e-08,1.9690057e-05
0.1209781,34.184921,1.1811322e-08,2.0068627e-05
0.12330408,34.184921,1.2269867e-08,2.0454475e-05
0.12567478,34.184921,1.2746215e-08,2.0847742e-05
0.12809105,34.184921,1.3241055e-08,2.1248569e-05
0.13055379,34.184921,1.3755106e-08,2.1657103e-05
0.13306387,34.184921,1.4289113e-08,2.2073492e-05
0.13562221,34.184921,1.4843853e-08,2.2497886e-05
0.13822974,34.184921,1.5420128e-08,2.2930441e-05
0.14088741,34.184921,1.6018777e-08,2.3371311e-05
0.14359617,34.184921,1.6640666e-08,2.3820658e-05
0.14635701,34.184921,1.7286698e-08,2.4278644e-05
0.14917093,34.184921,1.7957811e-08,2.4745436e-05
0.15203896,34.184921,1.8654979e-08,2.5221202e-05
0.15496213,34.184921,1.9379212e-08,2.5706116e-05
0.15794149,34.184921,2.0131562e-08,2.6200353e-05
0.16097814,34.184921,2.0913119e-08,2.6704092e-05
0.16407318,34.184921,2.1725019e-08,2.7217516e-05
0.16722772,34.184921,2.2568439e-08,2.7740812e-05
0.17044291,34.184921,2.3444603e-08,2.8274168e-05
0.17371992,34.184921,2.4354781e-08,2.881778e-05
0.17705994,34.184921,2.5300295e-08,2.9371843e-05
0.18046417,34.184921,2.6282516e-08,2.9936558e-05
0.18393385,34.184921,2.7302869e-08,3.0512132e-05
0.18747024,34.184921,2.8362835e-08,3.1098771e-05
0.19107462,34.184921,2.9463952e-08,3.1696689e-05
0.1947483,34.184921,3.0607817e-08,3.2306103e-05
0.19849262,34.184921,3.1796089e-08,3.2927234e-05
0.20230892,34.184921,3.3030493e-08,3.3560308e-05
0.2061986,34.184921,3.431282e-08,3.4205552e-05
0.21016306,34.184921,3.564493e-08,3.4863203e-05
0.21420375,34.184921,3.7028756e-08,3.5533498e-05
0.21832212,34.184921,3.8466305e-08,3.621668e-05
0.22251968,34.184921,3.9959664e-08,3.6912998e-05
0.22679794,34.184921,4.1510998e-08,3.7622703e-05
0.23115845,34.184921,4.312256e-08,3.8346053e-05
0.2356028,34.184921,4.4796686e-08,3.9083311e-05
0.2401326,34.184921,4.6535806e-08,3.9834743e-05
